Pearson r,Semipartial r,Pearson p,Semipartial p
-0.7796878812241277,-0.5211532284339074,3.393095927268282e-08,0.0013268203479214684
-0.7994346873404313,-0.6600042700615149,8.449230863048155e-09,1.6072727756320184e-05
-0.7792950082235338,-0.37202412908477206,3.483221947556883e-08,0.027760091853666014
-0.7990982451925913,-0.6837923061970905,8.662739579823572e-09,5.951021711027351e-06
-0.7839623891710268,-0.35320723458467296,2.5422512196797824e-08,0.037403678916764625
-0.7696399475032052,-0.05446463109998831,6.527517094515035e-08,0.7559938981501536
-0.7569101602992441,0.08299670021622285,1.429030592001135e-07,0.6354984824732045
-0.7670162225616515,-0.07296356618016693,7.702338134459098e-08,0.6770166678598186
-0.7900105894154175,-0.4448562528070301,1.6708671890904117e-08,0.0074144427973389816
-0.7941262925610202,-0.5976087107101695,1.2459223602613041e-08,0.00015025291058135063
-0.7737151671495623,-0.450567854994488,5.026160342494833e-08,0.006603576837184217
-0.783782077510365,-0.5221660721089398,2.5737348788696904e-08,0.0012933004245515376
-0.7958654918505059,-0.597561358198792,1.0984246942275476e-08,0.0001504816763981142
-0.7896680644468905,-0.6350996539521481,1.7116778006759742e-08,4.1600257121605516e-05
-0.7927053244620705,-0.561685936903634,1.3797973771197851e-08,0.0004465315881450909
-0.7738116400594585,-0.24292011663887297,4.99483319456484e-08,0.15969264918376178
-0.7815833069197671,-0.4273707064512422,2.987744979750005e-08,0.010446329820162512
-0.7933334388199418,-0.6554682598614491,1.319060543276984e-08,1.923568844806152e-05
-0.7930174147922098,-0.5590045518453203,1.3493032738168907e-08,0.0004819714608333242
-0.7878587634581711,-0.5676111874901104,1.9429572717480464e-08,0.0003763120775983581
-0.7902305133479948,-0.6211936894334971,1.6451400012408524e-08,6.828839473553736e-05
-0.7854283210906174,-0.5472436881488267,2.299179183686888e-08,0.0006687191357836783
-0.7857449531092404,-0.563992634677678,2.2495797183036074e-08,0.0004179186855253501
-0.7849036600961863,-0.44798949563820867,2.383594248896546e-08,0.006959682838866106
-0.7937570145379753,-0.5956853804011767,1.2795075680813594e-08,0.00015979996221499924
-0.7901621905018739,-0.6627465794381097,1.6530930950204755e-08,1.4397505664797177e-05
-0.7877945871134838,-0.44527138291507434,1.9516675835481758e-08,0.007352767894918114
-0.7897804164828413,-0.4511312349699362,1.6981910638627274e-08,0.006527880823595454
-0.7814397256342909,-0.35253199388861955,3.0168101552466134e-08,0.03779470600000286
-0.79496201379999,-0.5415967467957579,1.172901543342104e-08,0.0007792846173084473
-0.784376161619061,-0.427681377371113,2.471343285656082e-08,0.010384460562579904
-0.7687650937513424,-0.172691089545714,6.899497002999337e-08,0.3211831306298201
-0.7963571450563101,-0.6318249726787163,1.0597574515162509e-08,4.685185963767318e-05
-0.801707061720537,-0.7214506615163627,7.1298257832427095e-09,1.0081715472640534e-06
-0.7964953019796823,-0.64164763611619,1.049120543057547e-08,3.2662767853792926e-05
-0.7794763770230848,-0.5059277594314168,3.441344473857642e-08,0.0019311376440083908
-0.8007121944350211,-0.6978531623148685,7.682062822002089e-09,3.164646332327402e-06
-0.7742914041947022,-0.0433815408444968,4.841699275888157e-08,0.8045644383485909
-0.7949502684793918,-0.5928532879917252,1.1738997759028318e-08,0.00017484906707093445
-0.7867771091145592,-0.5828731504969684,2.0946736165689886e-08,0.00023852994707100665
-0.7839687589878539,-0.3616574768967872,2.5411455368247764e-08,0.03278199782225688
-0.7928876554625574,-0.5919997538781203,1.3619054993027331e-08,0.0001796271093586214
-0.7966175117507255,-0.6815679036098146,1.0397937992386428e-08,6.5556375889520125e-06
-0.8016256744508568,-0.7153818348543237,7.173584124451964e-09,1.3676695207597924e-06
-0.7902486990199407,-0.44222069185113777,1.6430290709777424e-08,0.007816413538636834
-0.7917136780975911,-0.5792725286390104,1.4809691358769817e-08,0.0002661571806577016
-0.7862089293860934,-0.4648845136782397,2.1786820245596343e-08,0.0048971534924879215
-0.7852774953823584,-0.4437934757513506,2.323158959597731e-08,0.00757435630258788
-0.7834669487225198,-0.46793089692577655,2.6296243658322885e-08,0.004587814017349443
-0.7675233677393052,-0.10493592793759983,7.461088958847262e-08,0.5485573464349683
-0.7646350201142088,-0.06097087717044765,8.934205133898045e-08,0.7278908237457378
-0.7949696460509309,-0.6525173834604452,1.1722533004887792e-08,2.158599859732717e-05
-0.7821850048072776,-0.23697223717358362,2.8687324265545257e-08,0.17048502719641792
-0.7852553900294101,-0.39725658601478864,2.3266928314568974e-08,0.018126735581635203
-0.7808819643061584,-0.37304222799115616,3.132211884901725e-08,0.027303044754758945
-0.7923238178754319,-0.5904723083608896,1.4179390385329568e-08,0.00018847040770402366
-0.7743408685951593,-0.17093702706879932,4.8261597154399726e-08,0.3261978187034607
-0.7751233051932918,-0.051433266220557244,4.5863917016019626e-08,0.7691959620935276
-0.7873065107099997,-0.5710817432569696,2.019101393795238e-08,0.0003399154063096342
-0.7764525544783809,-0.4198564420036462,4.204098250660015e-08,0.01204089018759996
-0.7799140668868773,-0.5245687472707585,3.342189614583654e-08,0.001216746593028418
-0.789431978097299,-0.4663220455953806,1.740340658834671e-08,0.004749011353055752
-0.7934476299413714,-0.6265957927415471,1.3082877190489834e-08,5.6488406207972524e-05
-0.7919410603187012,-0.5484205880785085,1.4571829675087036e-08,0.0006475099156358338
-0.7900470940735562,-0.5840496249157202,1.6665712241541688e-08,0.00023007562322285754
-0.7890979735125104,-0.5403268149866864,1.781649600078794e-08,0.00080627027142785
-0.7926363121317972,-0.5106105928615561,1.386625945951264e-08,0.0017237587574597862
-0.7899917430657962,-0.5129489773228009,1.673089080058468e-08,0.001627712937473845
-0.7869301279505878,-0.4094430355302039,2.072566022491384e-08,0.014586972451763028
-0.7832599432159342,-0.5302907209732373,2.6669452494847928e-08,0.001050274872346132
-0.7953499743642273,-0.5689089758056916,1.140366547136243e-08,0.0003623144726403922
-0.7978473577940088,-0.6987329230836963,9.501095920030434e-09,3.038445312666211e-06
-0.7863431793628037,-0.5104661073706188,2.1585563643839777e-08,0.0017298529111852722
-0.7810684825337352,-0.4815732274305798,3.09317516305764e-08,0.0034004340483170335
-0.7839315326934864,-0.3697453489845978,2.547613626501434e-08,0.02880590741841963
-0.7729714358549871,-0.18104242897632644,5.2738211970867195e-08,0.2979706657702678
-0.7901883314372321,-0.5771906854163807,1.650045983427285e-08,0.00028340359805342725
-0.7714951232050958,-0.20266881878448556,5.799094603462667e-08,0.24295755444121073
-0.7997449547098481,-0.7192270627088754,8.25665702488358e-09,1.1283850496344293e-06
-0.7825348102055436,-0.39990077860837353,2.801570429591071e-08,0.01730328018926115
-0.7804929188266817,-0.5018185328408544,3.215103571298547e-08,0.0021307746949643944
-0.7978088151664466,-0.6606347742340999,9.52808065060591e-09,1.5672627413788344e-05
-0.7742518377221443,-0.2122806444360785,4.854162546422242e-08,0.22084988746201836
-0.8004628454251592,-0.6887251541068624,7.82654086366549e-09,4.787348724733328e-06
-0.7899134421862624,-0.6506519834436739,1.682349629079334e-08,2.320303168807545e-05
-0.7972731875970811,-0.5613254251834339,9.910498901296893e-09,0.0004511574748700133
-0.7723357755046656,-0.4409485415566956,5.494363222225228e-08,0.008017005762820332
-0.7826894298144929,-0.3637458092094001,2.772348938624014e-08,0.03171480706436411
-0.7658601363419445,-0.16387083570013833,8.279404060911932e-08,0.34688724563951445
-0.7889491963137123,-0.5527817287265041,1.8003400582353188e-08,0.0005740192522369342
-0.8002852931542186,-0.7025776740172174,7.930945924052817e-09,2.5390703844054998e-06
-0.7805706311953686,-0.5205308171804338,3.1983857631045496e-08,0.0013477958130561336
-0.7763331130981183,-0.377198786619313,4.2372072781458343e-08,0.025500825613401373
-0.7871355804128606,-0.3974033240783956,2.043221879114609e-08,0.01808019645950297
-0.7751827738052304,-0.18897324415971617,4.568625312393707e-08,0.2769433700285741
-0.797990804130555,-0.6194335468305209,9.401285026963518e-09,7.258749213947387e-05
-0.7804823437576461,-0.3962950330678494,3.217384748275418e-08,0.018434180903023963
-0.7783973005818077,-0.27420448844191847,3.697512140964152e-08,0.11093051046504837
-0.7958199824093605,-0.6703786689856301,1.102069066283758e-08,1.0535517492873712e-05
-0.7874058084843254,-0.5657672233057955,2.00521024401901e-08,0.0003970288555164147
-0.7885612009696463,-0.5766316981037484,1.849938375140293e-08,0.0002882010859955742
-0.7799713011396568,-0.48978419394347816,3.3294204641155064e-08,0.0028227825789659444
-0.8004603288343676,-0.6379819242131846,7.828011755780451e-09,3.742466562618393e-05
-0.7908430472440714,-0.6410095313259958,1.5754011260050762e-08,3.345006297500746e-05
-0.7926688614907247,-0.646205995865718,1.3834013996023959e-08,2.7508794874162905e-05
-0.7921915267072153,-0.5843099952662096,1.431390946425989e-08,0.0002282411748996502
-0.7961538891262375,-0.6496052885022513,1.0755877951769727e-08,2.41577058596651e-05
-0.7752341764883393,-0.29868241270451185,4.553319814594782e-08,0.08135310581711933
-0.7958911695945626,-0.5936181529840926,1.0963733541109097e-08,0.00017066446912845912
-0.7908745151323112,-0.4601958510392288,1.571893282479987e-08,0.005408362564092821
-0.8016624732891153,-0.6731171495424534,7.153768334302245e-09,9.398006242903798e-06
-0.7818287098949677,-0.42542983834381415,2.9386657844298467e-08,0.010839968645446922
-0.7981426281407292,-0.6386890182642067,9.296701770377999e-09,3.645999466418946e-05
-0.7833402822346907,-0.40385118041050017,2.6524032954551994e-08,0.01613146381351266
-0.7843522541556327,-0.5988685776800456,2.4753900546556717e-08,0.00014427974078327178
-0.8001127682027709,-0.6489049832611415,8.03362748482787e-09,2.4816168961372597e-05
-0.7698006764798169,-0.22394852450568786,6.461221110568827e-08,0.19591428928904897
-0.7961912365932329,-0.6305669025932258,1.07266273663709e-08,4.902364775324952e-05
-0.7904925939403639,-0.5001045772285678,1.6149593844215866e-08,0.0022192315608333857
-0.7920033385498109,-0.5274437934441275,1.4507299926621427e-08,0.0011304059807427252
-0.7905600959108501,-0.5914757966996592,1.607269299202687e-08,0.0001826178094220246
-0.7890592325482426,-0.4668901171709038,1.786499177501446e-08,0.004691544685806594
-0.768034350363116,-0.14138394879796246,7.225074691101853e-08,0.41785796652913754
-0.7754778825393621,-0.3467111949353686,4.481396315558039e-08,0.041304784651377505
-0.7762682513406276,-0.4083579756723787,4.25528751421135e-08,0.014876539470676445
-0.7721251885791938,-0.18459265936680608,5.569281257754909e-08,0.2884353681277824
-0.7864725794458055,-0.5258769429235752,2.139320405666253e-08,0.0011767657697992965
-0.7868544302763848,-0.5691860751016056,2.083475463058802e-08,0.00035938655697921796
-0.7722585978360719,-0.2841492442571446,5.521711253451588e-08,0.09806703871378976
-0.8016117765729391,-0.7168201620983219,7.181081187473197e-09,1.2732004931383145e-06
-0.7946882266680155,-0.5545096749827839,1.1963759211404048e-08,0.0005470134123068409
-0.7892897146451696,-0.5674532866618348,1.7578260827414877e-08,0.0003780476011815917
-0.7835105276454996,-0.539237770901748,2.621829252940303e-08,0.0008300668294349867
-0.7707069401604363,-0.30969918414358644,6.098887521686909e-08,0.07022314368083987
-0.7693338436091015,-0.2718263253841415,6.655513453379032e-08,0.11418674792153026
-0.7949377345100712,-0.655462179485857,1.174965901790401e-08,1.924028266353519e-05
-0.7997831428990304,-0.6607475587823821,8.233237405596252e-09,1.5602018432224945e-05
-0.7879317874444534,-0.5398415621632495,1.933089801529044e-08,0.0008167979102349591
-0.7939847678305623,-0.6076319059771027,1.2586962887260805e-08,0.00010829152640849203
-0.7834202952958532,-0.36041585782457974,2.6379931382601553e-08,0.033430271579368884
-0.778576190105869,-0.4911500840479628,3.65386309448543e-08,0.0027354852781618
-0.8008679217737743,-0.6835891850603284,7.59308686702394e-09,6.004044682891726e-06
-0.7969150182398281,-0.6680973620439209,1.0174083903175175e-08,1.1577199121987454e-05
-0.7699736892940239,-0.1695072887814711,6.39055250984977e-08,0.33032098781538854
-0.7930682593464187,-0.6314630137924583,1.3443947089641643e-08,4.7467621691647074e-05
-0.779324402075446,-0.31013769676241565,3.476403223596971e-08,0.06980614730389353
-0.7751444196346104,-0.23351613973580063,4.5800764280817904e-08,0.17699037081641855
-0.79311250559822,-0.592915873199386,1.3401365843262082e-08,0.00017450324078696435
-0.7958884047644901,-0.603705536772902,1.0965940602034138e-08,0.00012327562248185464
-0.7742341723100451,-0.16214017335127837,4.859736625616567e-08,0.3520733013541415
-0.7879317255023186,-0.5214656564389608,1.9330981518956963e-08,0.0013164000375305597
-0.7881867427310651,-0.5611888698487921,1.8990004079964385e-08,0.00045292077379355825
-0.7828571924949279,-0.5118799515357528,2.7409620072370386e-08,0.0016710230257089202
-0.7850278131185597,-0.35307156062886497,2.3633641611767806e-08,0.03748198205490959
-0.7842254119487482,-0.5237079385084448,2.4969629261473954e-08,0.001243702186518248
-0.7994603063099439,-0.6754380944175139,8.433173960764239e-09,8.522691512250426e-06
-0.7732017956033967,-0.18700192364388765,5.195934527327894e-08,0.2820775450191915
-0.7955357613313327,-0.6754825289800951,1.1250834417898502e-08,8.506682713213212e-06
-0.7991911724708547,-0.6989969784467988,8.603273871709469e-09,3.001473820468035e-06
-0.7971855544810192,-0.6743953865956243,9.974400081343387e-09,8.906317005098674e-06
-0.7859857859299743,-0.5617395024519772,2.2125176911119153e-08,0.00044584787609481754
-0.799605996568418,-0.6574239158280893,8.342396708756145e-09,1.780860931469336e-05
-0.7999659134963995,-0.7335107679644914,8.121998251265868e-09,5.368948079502315e-07
-0.7901315733272403,-0.6532853613435787,1.6566685889274557e-08,2.095049874098486e-05
-0.7727918664674417,-0.3307351014759679,5.335280426192963e-08,0.05230680045645225
-0.7974495964071333,-0.6520609590740288,9.783009845027134e-09,2.1971918038339782e-05
-0.8016245389550103,-0.6788482556483749,7.174196383925015e-09,7.370677386796889e-06
-0.7816164140400229,-0.5043217705753023,2.981079879831367e-08,0.0020071220995512913
-0.7763697699262426,-0.24233889989416818,4.22702054737053e-08,0.1607249858901061
-0.7685719015814416,-0.4065455150218506,6.984231045955513e-08,0.01537099101057563
-0.7875167912761526,-0.5184841922380592,1.989788934129824e-08,0.0014188375499422394
-0.7910744150461728,-0.5725055712675402,1.5497777040001398e-08,0.0003259149947869232
-0.7898670810262106,-0.5633112787961911,1.6878550049016752e-08,0.0004261956225429409
-0.7976524984672708,-0.5969497342911773,9.638250397453742e-09,0.00015346471162929468
-0.7887894872319845,-0.5553923140049568,1.8206053383877345e-08,0.0005336588869130639
-0.80051698262601,-0.6830973152413509,7.794960694065037e-09,6.134231199260167e-06
-0.7907806877037895,-0.5571424215493492,1.5823739581118047e-08,0.0005080324349690166
-0.7828548910833972,-0.5339632056394079,2.7413903526610173e-08,0.0009543280180233852
-0.7797758903002059,-0.48655056410364694,3.3732037780868685e-08,0.003039176918604321
-0.780006714796736,-0.5821290353145931,3.321542125803035e-08,0.00024401959163552784
-0.7753222220527409,-0.036708048666977605,4.527213499384839e-08,0.83417409827217
-0.7747203314264275,-0.5132070699593296,4.7084703226556315e-08,0.0016174054134065487
-0.7929776729571524,-0.6595894172715435,1.3531515031846393e-08,1.6341015493464206e-05
-0.7802183839868759,-0.5145354415738814,3.2748105478434126e-08,0.0015652543165785477
-0.7836165802882771,-0.6065673789472632,2.6029483005020536e-08,0.00011218306368118844
-0.7969716629662625,-0.6354218052780697,1.0131970797236401e-08,4.1113517255952816e-05
-0.7731824798021687,-0.2880167268517604,5.202424392279304e-08,0.09338365742996915
-0.7954189602261096,-0.6606919221524898,1.1346694078242335e-08,1.5636813675027676e-05
-0.7851332370462161,-0.3620276269298114,2.3463104897589154e-08,0.032590733475792937
-0.7904023106852236,-0.4569714717808834,1.625297951339136e-08,0.005786000026551489
-0.7864532261587562,-0.5141898965092011,2.1421872618666545e-08,0.0015786761961887115
-0.7752205893343305,-0.18917033126687968,4.557360876342414e-08,0.2764334311121505
-0.781280761078597,-0.36822007827125264,3.049293680136998e-08,0.029523813569937152
-0.7649319154575855,-0.029268776921360595,8.771281443787493e-08,0.8674460468295412
-0.7944573699999866,-0.6511899496666411,1.2165061527260705e-08,2.2725783927000405e-05
-0.7908598906784468,-0.6465704007565325,1.5735226265269997e-08,2.7130431940048405e-05
-0.8003283349503929,-0.6424589293345081,7.9055186730462e-09,3.168601503815778e-05
-0.7883873068236555,-0.6056738928857281,1.872574723350306e-08,0.00011554583990332394
-0.7929990992952347,-0.6009975169420418,1.3510755176658267e-08,0.00013466879679182483
-0.7984809452264116,-0.6703890571154035,9.067511806138132e-09,1.0530975688396722e-05
-0.7859762755530136,-0.5828722879693801,2.2139704929026408e-08,0.00023853624585246232
-0.7796636201498301,-0.485711999270509,3.398598512907385e-08,0.0030975944522146815
-0.7958855551117336,-0.6748163757465907,1.0968215803608829e-08,8.749577528874943e-06
-0.7800694859832566,-0.2275201510855842,3.307619928375848e-08,0.1886913140703355
-0.7824099185595168,-0.40490152166530946,2.8253809625502446e-08,0.015831339879963036
-0.7879063389576189,-0.6053238567480081,1.936523297152162e-08,0.00011688775464346253
-0.7701320295628435,-0.3372563823514529,6.326502220848398e-08,0.047563302642163706
-0.7828701590047524,-0.618385807518193,2.738549797233609e-08,7.526087404746506e-05
-0.7784020280410215,-0.4358057451259082,3.6963524778798746e-08,0.00887332769901322
-0.7927906129803437,-0.6492894552575504,1.3714012682326777e-08,2.4452683041844004e-05
-0.8012412632264477,-0.7341509714803702,7.383643273685135e-09,5.187484156097855e-07
-0.775054779696263,-0.4171501271546979,4.606942875991822e-08,0.012663426109302529
-0.7879140143353566,-0.6145138926609262,1.9354871466270583e-08,8.592729707110507e-05
-0.7843854644031271,-0.527381445677805,2.4697702735004732e-08,0.0011322195119152724
-0.762773880899356,0.055152014097088156,1.0020710290256204e-07,0.753009517355693
-0.777037080501126,-0.4206455599631045,4.045483159598226e-08,0.011864314545083972
-0.7920741465327682,-0.48898173294616454,1.4434252930169026e-08,0.002875192233946105
-0.801497505999564,-0.7120258951721586,7.242998606279644e-09,1.613559506423213e-06
-0.7873163028082026,-0.4873746318277221,2.0177275992361997e-08,0.0029827046865156114
-0.7834807930904504,-0.4899947412174136,2.6271456596740568e-08,0.0028091699629319592
-0.7660534872520491,-0.09481318171820402,8.180198736235938e-08,0.5879740843838319
-0.7727510434469718,-0.47091163984691914,5.3493443026509934e-08,0.0043016148214994575
-0.7682497260907897,-0.2548140797059459,7.127673604299662e-08,0.1396052821348824
-0.7902152220177943,-0.48158387244219625,1.6469169053803322e-08,0.0033996233261450806
-0.7855783041464712,-0.5368965249585618,2.275560238405706e-08,0.0008833377910884692
-0.7944801765526446,-0.6036251690374551,1.2145036193561205e-08,0.00012360086995131706
-0.7771682907766098,-0.36998905271680227,4.010645787277959e-08,0.028692541289637476
-0.7943142521243318,-0.5476660386629724,1.2291424805542637e-08,0.0006610380889672329
-0.8018106384501564,-0.6816087004184672,7.074494237875884e-09,6.544062658560574e-06
-0.7895236806576222,-0.619237260517248,1.7291549380386415e-08,7.308171992986034e-05
-0.7696316339934178,-0.2955041318935999,6.530963169879635e-08,0.08480517093896563
-0.7949782346923409,-0.6431118191313456,1.1715242229791405e-08,3.091925203761229e-05
-0.7820187951992117,-0.49131248669878325,2.901162502834913e-08,0.0027252637821795923
-0.7773098622431653,-0.5102156404531459,3.973368031021015e-08,0.0017404619266281178
-0.7759943872645315,-0.2785603217757054,4.3324146895883413e-08,0.10514836966450157
-0.7822334397784976,-0.4816759803653581,2.8593451784976086e-08,0.0033926154046075067
-0.787228812913849,-0.5447485066666706,2.0300327679150856e-08,0.0007157323076490128
-0.7760518789619535,-0.3401985693411571,4.3161173993633946e-08,0.04553926315977587
-0.7671657602849065,-0.059736346477700375,7.630466087210028e-08,0.7331977574892399
-0.7787347310483643,-0.43497937604249304,3.615577060445109e-08,0.009017938979420494
-0.7758259920638904,-0.31867553966053763,4.3804772633947636e-08,0.06206691253960085
-0.7850719489625916,-0.3819568592175028,2.356210741456349e-08,0.02355942303190083
-0.7887680023038417,-0.5115101824408121,1.8233475575310533e-08,0.0016862371257307482
-0.7933099914609477,-0.6674513421750284,1.3212826953094171e-08,1.1888732568363452e-05
-0.791714610489682,-0.6027201610985873,1.4808708711230416e-08,0.00012731699399891474
-0.7675926099856153,-0.3813291923387875,7.428696239109176e-08,0.02380829839197834
-0.7885662893999447,-0.4458838049701227,1.8492798211169288e-08,0.007262583025178973
-0.7829340510345159,-0.5146600502430849,2.7266923122287742e-08,0.0015604388123826166
-0.7872148903429704,-0.6004281012356838,2.031997312937552e-08,0.00013718139253069157
-0.7925016131756053,-0.6004163345462933,1.4000440746074074e-08,0.00013723375477167762
-0.7981054589875496,-0.6488649448730432,9.322205635500365e-09,2.4854301938885583e-05
-0.7650344985130819,-0.2369785183165531,8.715627562185064e-08,0.1704733620546705
-0.7968419763731184,-0.6565046425829993,1.022862654716333e-08,1.8466999281309036e-05
-0.7829906195487122,-0.48566190925188085,2.7162335522977527e-08,0.0031011145831110146
-0.7968758714918667,-0.6216089025306588,1.0203282470184365e-08,6.730831685714255e-05
-0.7643034603992164,-0.043909787506690404,9.11944387409962e-08,0.8022314715648882
-0.7917604541441106,-0.5828913069043147,1.4760468353094503e-08,0.00023839739074964691
-0.7857416430132884,-0.49658425608888535,2.2500930834697737e-08,0.0024110265625413
-0.7938910412603033,-0.6032176945887484,1.2672225046542786e-08,0.00012526180413617165
-0.7872552591334695,-0.5555666090205766,2.0263059033330723e-08,0.0005310562568872886
-0.7858335970457073,-0.5935999629137071,2.2358720364281768e-08,0.0001707629363875658
-0.7966589691826377,-0.6731255405822545,1.0366473272757866e-08,9.394699577595e-06
-0.7666649128873155,-0.31035810566057986,7.873648945826755e-08,0.06959728627505056
-0.784468021694773,-0.2983379393287034,2.455851075423916e-08,0.08172191147814695
-0.7895843756981352,-0.6632010054385657,1.7217880328092657e-08,1.4135756197226129e-05
-0.7857225121181624,-0.4936896391703134,2.2530622280797292e-08,0.0025794089485001405
-0.7798000664920094,-0.3495799800484544,3.367758257635128e-08,0.03954331174284239
-0.8013684199515807,-0.7190928053859651,7.3135376560410845e-09,1.1360474338222594e-06
-0.8019568754301107,-0.7339410041996486,6.9970493787096786e-09,5.246368759224564e-07
-0.7814206519358385,-0.31399623958387296,3.020690824471467e-08,0.06621995143050861
